item0,item1,x
0.7982178806862856,-0.037784643873730095,0.8030303030303031
0.8033145262207512,-0.03697322056574168,0.8080808080808082
0.8084144388191881,-0.03615765559783506,0.8131313131313131
0.8135176422660972,-0.03533791576147283,0.8181818181818182
0.8186241605991419,-0.03451396581031909,0.8232323232323233
0.8237340181214629,-0.03368576846587471,0.8282828282828284
0.8288472394139388,-0.032853284422986725,0.8333333333333334
0.8339638493473961,-0.03201647235523441,0.8383838383838385
0.8390838730947664,-0.031175288920201095,0.8434343434343435
0.8442073361431944,-0.0303296887646372,0.8484848484848485
0.8493342643060977,-0.029479624529517613,0.8535353535353536
0.8544646837351751,-0.028625046855003333,0.8585858585858587
0.8595986209323707,-0.027765904385307634,0.8636363636363638
0.8647361027617884,-0.026902143773476057,0.8686868686868687
0.8698771564615617,-0.02603370968608181,0.8737373737373738
0.8750218096556769,-0.025160544807842744,0.8787878787878789
0.8801700903657522,-0.024282589846163445,0.8838383838383839
0.8853220270227722,-0.023399783535607396,0.888888888888889
0.8904776484787782,-0.022512062642301735,0.893939393939394
0.8956369840185159,-0.021619361968280584,0.8989898989898991
0.9008000633710402,-0.02072161435576817,0.9040404040404041
0.9059669167212785,-0.019818750691406116,0.9090909090909092
0.9111375747215508,-0.01891069991043,0.9141414141414143
0.9163120685030499,-0.01799738900079436,0.9191919191919192
0.9214904296872816,-0.01707874300725338,0.9242424242424243
0.9266726903974615,-0.01615468503539777,0.9292929292929294
0.9318588832698752,-0.015225136255650544,0.9343434343434345
0.9370490414651969,-0.014290015907225211,0.9393939393939394
0.9422431986797699,-0.013349241302049439,0.9444444444444445
0.9474413891568467,-0.012402727828654089,0.9494949494949496
0.9526436476977925,-0.011450388956033222,0.9545454545454546
0.9578500096732488,-0.010492136237475285,0.9595959595959597
0.9630605110342597,-0.009527879314366902,0.9646464646464648
0.9682751883233601,-0.008557525919974362,0.9696969696969697
0.9734940786856278,-0.007580981883200659,0.9747474747474748
0.9787172198796956,-0.006598151132324553,0.9797979797979799
0.9839446502887295,-0.00560893569871859,0.984848484848485
0.9891764089313679,-0.004613235720550906,0.98989898989899
0.994412535472626,-0.003610949446472938,0.994949494949495
0.9996530702347611,-0.0026019732392918702,1.0
